unique_id,recovered_label,match_source,cwe_id,source_project
112028,,unmatched,,
136082,0,bigvul_only,,Chrome
52159,0,both_agree,,php-src
104136,0,bigvul_only,,Chrome
179817,1,diversevul_only,,krb5
160650,0,bigvul_only,,Chrome
114536,0,bigvul_only,,Chrome
114583,0,bigvul_only,,Chrome
133878,0,bigvul_only,,Chrome
118928,0,bigvul_only,,Chrome
130756,0,bigvul_only,,Chrome
122217,0,bigvul_only,,Chrome
141397,0,bigvul_only,,Chrome
23529,0,bigvul_only,,linux
44939,0,both_agree,,linux
17176,,unmatched,,
45958,0,bigvul_only,,file
56197,0,both_agree,,linux
184517,1,bigvul_only,,Chrome
66663,0,both_agree,,linux
115651,0,bigvul_only,,Chrome
143022,0,bigvul_only,,Chrome
21850,0,both_agree,,linux
6367,0,both_agree,,qemu
108065,0,bigvul_only,,Chrome
88957,0,both_agree,,ImageMagick6
182718,1,diversevul_only,,gpmf-parser
72684,0,both_agree,,jasper
140089,0,bigvul_only,,Chrome
74505,0,both_agree,,linux
38114,0,both_agree,,linux
166211,0,bigvul_only,,Chrome
144754,0,bigvul_only,,Chrome
144367,0,bigvul_only,,Chrome
141208,0,bigvul_only,,Chrome
45111,0,both_agree,,httpd
69340,0,both_agree,,openssl
60929,0,both_agree,,nautilus
166895,0,bigvul_only,,Chrome
177103,0,bigvul_only,,Android
179356,1,both_agree,CWE-200,linux
13087,0,bigvul_only,,savannah
154973,0,bigvul_only,,Chrome
148130,0,bigvul_only,,Chrome
17021,0,bigvul_only,,launchpad
33498,0,both_agree,,linux
133755,0,bigvul_only,,Chrome
79110,0,both_agree,,src
74450,0,diversevul_only,,linux
96343,0,bigvul_only,,kvm-guest-drivers-windows
118172,0,bigvul_only,,Chrome
118765,,unmatched,,
134150,0,bigvul_only,,Chrome
354,0,bigvul_only,,ghostscript
139520,,unmatched,,
65145,0,both_agree,,linux
177456,0,bigvul_only,,Android
112737,0,bigvul_only,,Chrome
147753,0,bigvul_only,,Chrome
172220,0,bigvul_only,,Android
87492,0,both_agree,,FreeRDP
57810,0,bigvul_only,,linux
109506,,unmatched,,
143292,0,bigvul_only,,Chrome
151154,0,bigvul_only,,Chrome
77265,0,bigvul_only,,ovs
144624,,unmatched,,
162726,0,bigvul_only,,Chrome
186036,1,bigvul_only,,Chrome
152999,0,bigvul_only,,Chrome
64853,0,bigvul_only,,imageworsener
91214,0,both_agree,,linux
62679,0,bigvul_only,,ImageMagick
185512,1,bigvul_only,,Chrome
96964,0,diversevul_only,,linux
141986,,unmatched,,
147691,0,bigvul_only,,Chrome
112707,0,bigvul_only,,Chrome
108744,0,bigvul_only,,Chrome
83602,0,both_agree,,FreeRDP
19031,0,both_agree,,linux
116506,0,bigvul_only,,Chrome
84518,0,both_agree,,w3m
88167,0,diversevul_only,,linux
44204,0,both_agree,,openssl
86317,0,diversevul_only,,linux
25966,0,bigvul_only,,linux
1829,0,bigvul_only,,spice
55958,0,both_agree,,linux
50673,0,both_agree,,linux
32827,0,both_agree,,linux
156665,0,primevul_corrected,CWE-732,Chrome
1100,0,bigvul_only,,poppler
148583,0,bigvul_only,,Chrome
156652,0,bigvul_only,,Chrome
184668,1,both_agree,CWE-119,Chrome
24364,0,both_agree,,linux
53092,0,both_agree,,linux
68093,0,both_agree,,radare2
32659,0,both_agree,,linux
111265,0,bigvul_only,,Chrome
53510,0,both_agree,,libarchive
136951,0,bigvul_only,,Chrome
47103,0,primevul_corrected,CWE-264,linux
140310,0,bigvul_only,,Chrome
108496,0,bigvul_only,,Chrome
53476,0,both_agree,,libarchive
810,0,bigvul_only,,poppler
38503,0,both_agree,,linux
116883,0,bigvul_only,,Chrome
109926,0,bigvul_only,,Chrome
133382,0,bigvul_only,,Chrome
179867,1,diversevul_only,,linux
123531,0,bigvul_only,,Chrome
65657,0,bigvul_only,,linux
125637,0,bigvul_only,,Chrome
59227,0,both_agree,,heimdal
176741,0,bigvul_only,,Android
48375,0,both_agree,,libtiff
27527,0,both_agree,,linux
142951,0,bigvul_only,,Chrome
52352,0,both_agree,,linux
39545,0,both_agree,,linux
28189,0,both_agree,,FFmpeg
28844,0,both_agree,,linux
5413,0,both_agree,,ghostscript
186537,,unmatched,,
115488,0,bigvul_only,,Chrome
22788,0,both_agree,,linux
118636,0,bigvul_only,,Chrome
103761,0,bigvul_only,,Chrome
145550,0,bigvul_only,,Chrome
43495,0,both_agree,,linux
119298,0,bigvul_only,,Chrome
161769,0,bigvul_only,,Chrome
10320,0,bigvul_only,,savannah
53496,0,both_agree,,libarchive
105423,0,bigvul_only,,Chrome
70965,0,both_agree,,Little-CMS
6476,0,both_agree,,openssl
138561,0,bigvul_only,,Chrome
164914,0,bigvul_only,,Chrome
155650,0,bigvul_only,,Chrome
149405,0,bigvul_only,,Chrome
100300,0,bigvul_only,,Chrome
43606,0,both_agree,,httpd
73792,0,diversevul_only,,bzrtp
174737,0,bigvul_only,,Android
177713,0,bigvul_only,,Android
56732,0,both_agree,,linux
58057,0,both_agree,,linux
4982,0,primevul_corrected,CWE-119,gstreamer
70945,0,both_agree,,Little-CMS
28778,0,bigvul_only,,linux
169470,0,bigvul_only,,Chrome
63832,0,bigvul_only,,sthttpd
123358,0,bigvul_only,,Chrome
19263,0,both_agree,,linux
154513,,unmatched,,
81144,0,both_agree,,linux
112905,0,bigvul_only,,Chrome
28018,0,both_agree,,FFmpeg
167024,0,bigvul_only,,Chrome
99423,0,bigvul_only,,Chrome
112274,0,bigvul_only,,Chrome
8864,0,bigvul_only,,virglrenderer
161479,0,bigvul_only,,Chrome
29203,0,bigvul_only,,linux
38278,0,both_agree,,linux
62895,0,both_agree,,linux
166813,0,bigvul_only,,Chrome
151650,0,bigvul_only,,Chrome
83541,0,both_agree,,FreeRDP
110526,0,bigvul_only,,Chrome
125927,0,bigvul_only,,Chrome
26783,0,bigvul_only,,linux
11561,0,bigvul_only,,systemd
122649,0,bigvul_only,,Chrome
115477,0,bigvul_only,,Chrome
11393,0,bigvul_only,,xserver
10659,0,bigvul_only,,savannah
18931,0,both_agree,,linux
155302,0,bigvul_only,,Chrome
48959,0,bigvul_only,,linux
91666,0,both_agree,,frr
41182,0,both_agree,,linux
57999,0,both_agree,,linux
88883,0,both_agree,,ImageMagick6
9764,0,bigvul_only,,haproxy
133374,0,bigvul_only,,Chrome
144027,0,bigvul_only,,Chrome
143914,0,bigvul_only,,Chrome
124058,0,bigvul_only,,Chrome
5204,0,bigvul_only,,php
74906,0,both_agree,,libarchive
136708,0,bigvul_only,,Chrome
151915,,unmatched,,
169923,,unmatched,,
102926,0,bigvul_only,,Chrome
140240,0,bigvul_only,,Chrome
68089,0,both_agree,,radare2
75385,0,both_agree,,radare2
155811,,unmatched,,
104929,0,bigvul_only,,Chrome
19100,0,both_agree,,linux
100194,0,bigvul_only,,Chrome
101388,0,bigvul_only,,Chrome
88800,0,both_agree,,ssdp-responder
46506,0,both_agree,,openssl
137541,0,bigvul_only,,Chrome
121920,0,bigvul_only,,Chrome
29078,0,both_agree,,linux
17222,0,bigvul_only,,launchpad
148687,0,bigvul_only,,Chrome
121387,0,bigvul_only,,Chrome
157141,0,bigvul_only,,Chrome
4743,0,bigvul_only,,accountsservice
171249,0,bigvul_only,,Android
131323,0,bigvul_only,,Chrome
91072,0,both_agree,,domoticz
28163,0,both_agree,,FFmpeg
170316,0,bigvul_only,,Chrome
98109,0,bigvul_only,,Chrome
135561,0,bigvul_only,,Chrome
81915,0,both_agree,,wolfssl
77235,0,bigvul_only,,ovs
71253,0,both_agree,,linux
53662,0,both_agree,,linux
129643,0,bigvul_only,,Chrome
114525,0,bigvul_only,,Chrome
6626,0,both_agree,,ghostscript
66318,1,diversevul_only,CWE-674,yara
140318,0,bigvul_only,,Chrome
134785,0,bigvul_only,,Chrome
20071,0,both_agree,,linux
38880,0,both_agree,,postgres
151729,0,bigvul_only,,Chrome
89941,0,both_agree,,heimdal
62491,0,both_agree,,tcpdump
114157,0,bigvul_only,,Chrome
9735,0,primevul_corrected,CWE-119,virglrenderer
63824,0,bigvul_only,,sthttpd
86152,0,both_agree,,mbedtls
22933,0,both_agree,,linux
148612,0,bigvul_only,,Chrome
168121,0,bigvul_only,,Chrome
85359,0,both_agree,,linux
30203,0,both_agree,,linux
147562,0,bigvul_only,,Chrome
60461,0,bigvul_only,,radare2
81275,0,both_agree,,linux
148086,0,bigvul_only,,Chrome
27157,0,both_agree,,nspluginwrapper
155258,0,primevul_corrected,CWE-189,Chrome
171312,0,bigvul_only,,Android
141756,0,bigvul_only,,Chrome
23356,0,primevul_corrected,,linux
31129,0,both_agree,,linux
186623,1,bigvul_only,CWE-416,Chrome
182131,1,diversevul_only,CWE-400,linux
137253,0,bigvul_only,,Chrome
7484,0,both_agree,,qemu
155381,0,bigvul_only,,Chrome
22194,0,both_agree,,linux
58779,0,both_agree,,linux
152741,0,bigvul_only,,Chrome
140207,,unmatched,,
7460,0,bigvul_only,,kde
138981,0,bigvul_only,,Chrome
69686,0,both_agree,,tor
165329,0,bigvul_only,,Chrome
117045,0,bigvul_only,,Chrome
133324,0,bigvul_only,,Chrome
104769,0,primevul_corrected,CWE-264,Chrome
29820,0,both_agree,,linux
90397,0,both_agree,,linux
171987,0,bigvul_only,,Android
143642,0,bigvul_only,,Chrome
31007,0,both_agree,,linux
69950,0,diversevul_only,,redis
181360,1,both_agree,CWE-404,linux
151954,0,bigvul_only,,Chrome
82797,0,both_agree,,radare2
126001,0,bigvul_only,,Chrome
102865,0,bigvul_only,,Chrome
110009,0,bigvul_only,,Chrome
136184,0,bigvul_only,,Chrome
109634,0,bigvul_only,,Chrome
176761,0,primevul_corrected,CWE-119,Android
151918,0,bigvul_only,,Chrome
179355,1,both_agree,CWE-200,linux
144553,0,bigvul_only,,Chrome
113939,0,bigvul_only,,Chrome
44153,0,both_agree,,linux
112985,0,bigvul_only,,Chrome
42471,0,diversevul_only,,linux
147594,0,bigvul_only,,Chrome
94518,0,both_agree,,linux
108045,0,bigvul_only,,Chrome
132942,0,bigvul_only,,Chrome
158836,0,primevul_corrected,CWE-20,Chrome
158011,0,bigvul_only,,Chrome
22993,0,both_agree,,linux
92520,0,both_agree,,linux
116993,0,bigvul_only,,Chrome
174331,0,bigvul_only,,Android
116947,0,bigvul_only,,Chrome
142194,0,bigvul_only,,Chrome
165365,0,bigvul_only,,Chrome
157009,0,bigvul_only,,Chrome
95269,0,primevul_corrected,CWE-20,cyrus-imapd
113407,0,primevul_corrected,,Chrome
158800,0,bigvul_only,,Chrome
157789,0,bigvul_only,,Chrome
170042,0,bigvul_only,,Chrome
17788,0,bigvul_only,,xserver
96540,0,bigvul_only,,mbedtls
44671,0,both_agree,,lxc
34015,0,both_agree,,linux
72005,0,bigvul_only,,ImageMagick
186543,,unmatched,,
105282,0,bigvul_only,,Chrome
41049,0,both_agree,,monkey
10492,0,bigvul_only,,qemu
49099,0,both_agree,,linux
30972,0,both_agree,,linux
42963,0,both_agree,,linux
138641,0,bigvul_only,,Chrome
169878,0,bigvul_only,,Chrome
119477,0,bigvul_only,,Chrome
59904,0,both_agree,,linux
99600,0,primevul_corrected,,Chrome
111468,0,bigvul_only,,Chrome
129503,,unmatched,,
88788,0,both_agree,,ssdp-responder
83052,0,both_agree,,redis
159091,0,bigvul_only,,Chrome
83782,0,both_agree,,linux
42056,0,both_agree,,linux
47918,0,both_agree,,linux
43097,0,both_agree,,linux
180776,1,both_agree,CWE-476,FreeRDP
145695,0,bigvul_only,,Chrome
56177,0,both_agree,,linux
54180,0,both_agree,,linux
94573,0,both_agree,,linux
58456,0,diversevul_only,,hexchat
117864,0,bigvul_only,,Chrome
136844,0,bigvul_only,,Chrome
79069,0,bigvul_only,,linux
132792,0,bigvul_only,,Chrome
138779,0,bigvul_only,,Chrome
35642,0,both_agree,,file
54707,0,both_agree,,linux
171786,0,bigvul_only,,Android
119740,conflict,internal_conflict,,Chrome
142574,0,bigvul_only,,Chrome
173161,0,bigvul_only,,Android
29322,0,both_agree,,linux
174351,0,bigvul_only,,Android
116363,0,bigvul_only,,Chrome
110379,,unmatched,,
82335,0,both_agree,,Espruino
1070,0,bigvul_only,,poppler
75432,0,both_agree,,radare2
31528,0,both_agree,,php-radius
103338,0,bigvul_only,,Chrome
181125,1,both_agree,CWE-125,tcpdump
152750,0,bigvul_only,,Chrome
71182,0,both_agree,,linux
58112,0,both_agree,,linux
157767,0,bigvul_only,,Chrome
88302,0,both_agree,,libexpat
32712,0,both_agree,,linux
116693,0,bigvul_only,,Chrome
3695,0,both_agree,,qemu
133185,,unmatched,,
186466,,unmatched,,
29852,0,both_agree,,linux
34623,0,both_agree,,linux
165738,0,bigvul_only,,Chrome
108789,0,bigvul_only,,Chrome
113099,0,bigvul_only,,Chrome
28384,0,both_agree,,linux
1447,0,bigvul_only,,netfilter
21217,0,both_agree,,linux
66132,0,both_agree,,linux
178937,,unmatched,,
152196,,unmatched,,
161631,0,primevul_corrected,CWE-416,Chrome
160308,0,bigvul_only,,Chrome
169221,0,bigvul_only,,Chrome
139433,0,bigvul_only,,Chrome
120128,,unmatched,,
26276,0,both_agree,,linux
134179,0,bigvul_only,,Chrome
164368,0,bigvul_only,,Chrome
1557,0,both_agree,,ghostscript
175303,0,bigvul_only,,Android
179913,1,both_agree,,httpd
38333,0,both_agree,,linux
21914,0,both_agree,,linux
166120,0,bigvul_only,,Chrome
178123,1,bigvul_only,CWE-119,virglrenderer
16209,0,bigvul_only,,htcondor
169070,0,bigvul_only,,Chrome
31126,0,both_agree,,linux
79616,0,both_agree,,neomutt
172173,0,bigvul_only,,Android
150531,,unmatched,,
7951,0,both_agree,,qemu
59357,0,both_agree,,linux
14958,0,primevul_corrected,CWE-369,xserver
183475,1,bigvul_only,,Chrome
117708,0,bigvul_only,,Chrome
10965,0,bigvul_only,,php
178396,1,diversevul_only,,busybox
136361,0,bigvul_only,,Chrome
185219,,unmatched,,
4607,0,both_agree,,php
39064,0,both_agree,,postgres
68751,0,both_agree,,linux
10752,0,bigvul_only,,openssl
88828,0,both_agree,,linux
15354,0,both_agree,,php
153623,0,bigvul_only,,Chrome
160100,0,bigvul_only,,Chrome
171359,0,bigvul_only,,Android
8241,0,both_agree,,qemu
99231,0,bigvul_only,,Chrome
172815,0,bigvul_only,,Android
92838,0,bigvul_only,,gpac
95791,0,bigvul_only,,OpenJK
142971,0,bigvul_only,,Chrome
178043,,unmatched,,
151234,0,bigvul_only,,Chrome
58792,0,both_agree,,linux
87060,0,both_agree,,mod_auth_openidc
169860,0,bigvul_only,,Chrome
39426,0,both_agree,,linux
154636,0,bigvul_only,,Chrome
68293,0,both_agree,,linux
87672,0,both_agree,,linux
167503,0,bigvul_only,,Chrome
110174,0,bigvul_only,,Chrome
113540,0,bigvul_only,,Chrome
104869,0,bigvul_only,,Chrome
121342,0,bigvul_only,,Chrome
29474,0,both_agree,,linux
97332,0,bigvul_only,,Chrome
78570,0,both_agree,,OpenSC
115774,0,bigvul_only,,Chrome
97446,0,bigvul_only,,Chrome
29345,0,both_agree,,linux
60016,0,both_agree,,linux
126744,0,bigvul_only,,Chrome
80862,0,both_agree,,gpac
151102,0,bigvul_only,,Chrome
156597,0,bigvul_only,,Chrome
57711,0,both_agree,,linux
30557,0,both_agree,,linux
119753,0,bigvul_only,,Chrome
31032,0,both_agree,,linux
161442,0,bigvul_only,,Chrome
170688,0,bigvul_only,,Android
22230,0,both_agree,,linux
60308,0,both_agree,,linux
129314,0,bigvul_only,,Chrome
24509,0,both_agree,,linux
84696,0,both_agree,,linux
38352,0,both_agree,,linux
160598,,unmatched,,
47897,0,both_agree,,linux
40506,0,both_agree,,linux
144398,,unmatched,,
109726,0,bigvul_only,,Chrome
84724,0,both_agree,,linux
125661,0,bigvul_only,,Chrome
34988,0,both_agree,,linux
114692,0,bigvul_only,,Chrome
174091,0,bigvul_only,,Android
47724,0,both_agree,,linux
56494,0,both_agree,,linux
98166,0,bigvul_only,,Chrome
81409,0,both_agree,,linux
75950,0,both_agree,,keepalived
57650,0,both_agree,,linux
1909,0,bigvul_only,,spice
42962,0,both_agree,,linux
102776,0,bigvul_only,,Chrome
69768,0,bigvul_only,,tor
152742,0,bigvul_only,,Chrome
17683,0,bigvul_only,,xserver
37794,0,both_agree,,linux
25356,0,bigvul_only,,linux
58534,0,both_agree,,FreeRDP
181537,1,bigvul_only,CWE-119,radare2
97015,0,both_agree,,linux
71157,0,both_agree,,linux
165372,0,bigvul_only,,Chrome
4212,0,bigvul_only,,savannah
46387,0,both_agree,,linux
29500,0,both_agree,,linux
110805,0,bigvul_only,,Chrome
119309,0,bigvul_only,,Chrome
11687,0,bigvul_only,,udisks
182006,1,both_agree,CWE-119,ext-http
114880,0,bigvul_only,,Chrome
154953,,unmatched,,
114026,0,bigvul_only,,Chrome
23940,0,both_agree,,linux
129075,0,bigvul_only,,Chrome
121681,0,primevul_corrected,,Chrome
103195,0,bigvul_only,,Chrome
125375,0,bigvul_only,,Chrome
88376,0,both_agree,,faad2
70504,0,bigvul_only,,yara
102461,0,bigvul_only,,Chrome
90830,0,diversevul_only,,gpac
87536,0,diversevul_only,,FreeRDP
118791,0,bigvul_only,,Chrome
109642,0,bigvul_only,,Chrome
16095,0,both_agree,,savannah
144014,0,bigvul_only,,Chrome
106355,0,bigvul_only,,Chrome
145999,0,bigvul_only,,Chrome
146650,,unmatched,,
28937,0,both_agree,,linux
61629,0,both_agree,,FFmpeg
134320,0,bigvul_only,,Chrome
39834,0,both_agree,,linux
39708,0,both_agree,,linux
27180,0,bigvul_only,,nspluginwrapper
177881,1,primevul_corrected,CWE-476,drm
184981,0,diversevul_only,CWE-119,Chrome
69923,0,both_agree,,redis
170630,0,bigvul_only,,Android
46243,0,bigvul_only,,linux
61730,0,both_agree,,linux
139551,0,bigvul_only,,Chrome
169006,0,bigvul_only,,Chrome
126976,0,bigvul_only,,Chrome
150136,0,bigvul_only,,Chrome
47429,0,bigvul_only,,linux
68127,0,both_agree,,mod_auth_openidc
125121,0,bigvul_only,,Chrome
167651,0,bigvul_only,,Chrome
129716,0,bigvul_only,,Chrome
38239,0,both_agree,,linux
20173,0,both_agree,,linux
123631,0,bigvul_only,,Chrome
73719,0,both_agree,,libgd
179017,1,bigvul_only,CWE-399,linux
155833,0,bigvul_only,,Chrome
134059,0,bigvul_only,,Chrome
152106,0,bigvul_only,,Chrome
183158,1,both_agree,CWE-19,linux
76300,0,both_agree,,linux
95586,0,bigvul_only,,OpenJK
141304,0,bigvul_only,,Chrome
171113,0,bigvul_only,,Android
41713,0,both_agree,,linux
61593,0,both_agree,,FFmpeg
17465,0,bigvul_only,,xserver
11918,0,both_agree,,openssl
116085,0,bigvul_only,,Chrome
12599,0,bigvul_only,,qemu
4715,0,bigvul_only,,accountsservice
120419,0,bigvul_only,,Chrome
164081,0,bigvul_only,,Chrome
129093,0,bigvul_only,,Chrome
95394,0,both_agree,,proftpd
156179,0,bigvul_only,,Chrome
108940,0,bigvul_only,,Chrome
184489,1,bigvul_only,CWE-119,Chrome
98919,,unmatched,,
115057,0,bigvul_only,,Chrome
151828,0,bigvul_only,,Chrome
22010,0,bigvul_only,,raptor
117986,0,bigvul_only,,Chrome
159121,0,bigvul_only,,Chrome
42909,0,both_agree,,linux
100714,0,both_agree,,Chrome
29942,0,both_agree,,linux
32260,0,both_agree,,linux
186849,,unmatched,,
87618,0,both_agree,,FreeRDP
106466,0,bigvul_only,,Chrome
15251,0,both_agree,,php
115722,0,bigvul_only,,Chrome
20748,0,both_agree,,linux
11345,0,bigvul_only,,xserver
105292,0,bigvul_only,,Chrome
66140,0,both_agree,,media-tree
28665,0,both_agree,,linux
46674,0,bigvul_only,,linux
146216,0,bigvul_only,,Chrome
33107,0,both_agree,,linux
181555,1,both_agree,CWE-346,profanity
103015,0,bigvul_only,,Chrome
166009,0,bigvul_only,,Chrome
132667,0,bigvul_only,,Chrome
174022,0,diversevul_only,CWE-119,Android
56344,0,both_agree,,libgd
163351,0,bigvul_only,,Chrome
178827,1,both_agree,CWE-189,linux
60970,0,both_agree,,nautilus
139651,0,bigvul_only,,Chrome
77515,0,both_agree,,ovs
24572,0,both_agree,,linux
180438,conflict,internal_conflict,CWE-119,iperf
64240,0,both_agree,,httpd
87680,0,both_agree,,linux
16182,0,bigvul_only,,htcondor
69011,0,both_agree,,mapserver
103953,0,bigvul_only,,Chrome
45514,0,bigvul_only,,linux
170468,0,bigvul_only,,Android
105338,0,bigvul_only,,Chrome
149094,0,bigvul_only,,Chrome
33814,0,both_agree,,linux
186713,,unmatched,,
78729,0,both_agree,,OpenSC
42241,0,diversevul_only,,linux
126719,0,bigvul_only,,Chrome
43337,0,both_agree,,rawstudio
170869,0,bigvul_only,,Android
83678,0,both_agree,,libgit2
23489,0,both_agree,,linux
153783,0,bigvul_only,,Chrome
32051,0,both_agree,,linux
30136,0,both_agree,,linux
128498,0,bigvul_only,,Chrome
40322,0,both_agree,,linux
23107,0,diversevul_only,,linux
154534,0,bigvul_only,,Chrome
78946,0,both_agree,,libxkbcommon
39940,0,both_agree,,linux
51953,0,diversevul_only,,wireshark
14753,0,bigvul_only,,php
88826,0,both_agree,,linux
47104,0,primevul_corrected,CWE-264,linux
71231,0,both_agree,,linux
146421,0,bigvul_only,,Chrome
38911,0,both_agree,,postgres
153096,0,bigvul_only,,Chrome
112601,0,bigvul_only,,Chrome
3656,0,both_agree,,openssl
95482,0,bigvul_only,,OpenJK
170380,0,bigvul_only,,Android
32586,0,both_agree,,linux
140942,0,bigvul_only,,Chrome
70373,1,diversevul_only,CWE-476,jasper
147275,0,bigvul_only,,Chrome
177035,0,bigvul_only,,Android
175449,0,bigvul_only,,Android
12215,0,bigvul_only,,strongswan
92903,0,bigvul_only,,openssh-portable
7987,0,both_agree,,qemu
1652,0,bigvul_only,,ghostscript
20711,0,both_agree,,linux
135734,,unmatched,,
72469,0,both_agree,,php-src
136000,0,bigvul_only,,Chrome
168267,0,bigvul_only,,Chrome
165606,0,bigvul_only,,Chrome
62050,0,both_agree,,linux
5043,0,both_agree,,openssl
128083,0,bigvul_only,,Chrome
178911,1,both_agree,CWE-264,linux
146246,0,bigvul_only,,Chrome
25400,0,bigvul_only,,linux
38399,0,both_agree,,linux
51526,0,both_agree,,linux
1110,0,bigvul_only,,poppler
12729,0,both_agree,,openssl
81058,0,diversevul_only,,linux
169971,0,both_agree,,Chrome
110978,0,bigvul_only,,Chrome
111351,0,bigvul_only,,Chrome
129832,0,bigvul_only,,Chrome
58378,0,both_agree,,linux
127368,0,bigvul_only,,Chrome
137064,0,bigvul_only,,Chrome
126079,0,bigvul_only,,Chrome
163873,0,bigvul_only,,Chrome
67811,1,diversevul_only,CWE-416,linux
168407,0,bigvul_only,,Chrome
140137,0,bigvul_only,,Chrome
24425,0,diversevul_only,,linux
87970,0,both_agree,,linux
169126,0,bigvul_only,,Chrome
133911,0,primevul_corrected,CWE-287,Chrome
165048,0,bigvul_only,,Chrome
58946,0,diversevul_only,,linux
121411,0,bigvul_only,,Chrome
66432,0,both_agree,,qemu
61997,0,diversevul_only,,tcpdump
166712,0,bigvul_only,,Chrome
128171,0,bigvul_only,,Chrome
40083,0,both_agree,,linux
154734,0,bigvul_only,,Chrome
63943,0,both_agree,,FFmpeg
93642,0,both_agree,,linux
122685,0,bigvul_only,,Chrome
21471,0,both_agree,,linux
38549,0,both_agree,,linux
168037,0,bigvul_only,,Chrome
62434,0,both_agree,,tcpdump
56758,0,both_agree,,linux
174002,conflict,both_disagree,CWE-119,Android
174219,0,bigvul_only,,Android
184365,,unmatched,,
139307,0,bigvul_only,,Chrome
121284,0,bigvul_only,,Chrome
121934,0,bigvul_only,,Chrome
128621,0,bigvul_only,,Chrome
58749,0,both_agree,,linux
65316,0,both_agree,,linux
72789,0,both_agree,,jasper
181386,1,both_agree,CWE-119,linux
46718,0,primevul_corrected,CWE-264,linux
80152,0,both_agree,,gpac
56208,0,both_agree,,linux
17764,0,bigvul_only,,xserver
21281,0,both_agree,,linux
55228,0,both_agree,,linux
89267,0,both_agree,,ImageMagick
53088,0,both_agree,,linux
94317,0,both_agree,,linux
164673,0,bigvul_only,,Chrome
148766,0,bigvul_only,,Chrome
106179,,unmatched,,
126434,,unmatched,,
37504,0,both_agree,,linux
38330,0,both_agree,,linux
163580,0,both_agree,,Chrome
54814,0,both_agree,,linux
65690,0,bigvul_only,,linux
35319,0,bigvul_only,,linux
94730,0,both_agree,,linux
171070,0,bigvul_only,,Android
98925,0,bigvul_only,,Chrome
53145,0,both_agree,,linux
1651,0,bigvul_only,,ghostscript
149440,,unmatched,,
15339,0,both_agree,,php
71803,0,both_agree,,ImageMagick
155719,0,bigvul_only,,Chrome
175813,0,bigvul_only,,Android
144506,0,bigvul_only,,Chrome
156286,0,bigvul_only,,Chrome
58084,0,both_agree,,linux
20694,0,both_agree,,linux
180764,1,diversevul_only,,Little-CMS
18065,0,bigvul_only,,ghostscript
125157,,unmatched,,
6053,0,both_agree,,qemu
844,0,bigvul_only,,poppler
122699,0,bigvul_only,,Chrome
97254,0,bigvul_only,,Chrome
39325,0,both_agree,,linux
5219,0,bigvul_only,,php
173013,0,bigvul_only,,Android
112687,0,bigvul_only,,Chrome
105040,,unmatched,,
113057,0,bigvul_only,,Chrome
7525,0,bigvul_only,,savannah
103657,0,bigvul_only,,Chrome
1863,0,primevul_corrected,CWE-119,spice
45029,0,both_agree,,linux
62188,0,bigvul_only,,rufus
48624,0,both_agree,,linux
104579,0,bigvul_only,,Chrome
131437,0,bigvul_only,,Chrome
41150,0,both_agree,,linux
186812,,unmatched,,
64833,,unmatched,,
125707,0,bigvul_only,,Chrome
181876,conflict,both_disagree,,jasper
38016,0,both_agree,,linux
4401,0,both_agree,,php
137680,,unmatched,,
112374,0,bigvul_only,,Chrome
57011,0,both_agree,,linux
111900,0,bigvul_only,,Chrome
42309,0,both_agree,,linux
77695,0,diversevul_only,,ovs
118523,0,bigvul_only,,Chrome
76019,0,both_agree,,keepalived
20675,0,both_agree,,linux
184336,,unmatched,,
182102,conflict,both_disagree,,libarchive
45783,0,bigvul_only,,linux
30223,0,both_agree,,linux
120121,0,bigvul_only,,Chrome
86035,0,both_agree,,linux
98175,0,bigvul_only,,Chrome
164037,0,bigvul_only,,Chrome
114151,,unmatched,,
5373,0,both_agree,,ghostscript
18537,0,both_agree,,linux
94494,0,both_agree,,linux
43483,0,both_agree,,linux
53451,0,both_agree,,iperf
22980,0,both_agree,,linux
19918,0,both_agree,,linux
125117,0,bigvul_only,,Chrome
87091,0,both_agree,,cJSON
39282,0,both_agree,,linux
23138,0,both_agree,,linux
142762,0,bigvul_only,,Chrome
173751,0,bigvul_only,,Android
158949,0,bigvul_only,,Chrome
6231,0,both_agree,,qemu
79517,0,both_agree,,neomutt
103115,0,bigvul_only,,Chrome
66397,0,both_agree,,qemu
81047,0,both_agree,,linux
31991,0,both_agree,,linux
40097,0,both_agree,,linux
87282,0,both_agree,,ImageMagick
155695,,unmatched,,
84471,0,diversevul_only,,w3m
125014,0,bigvul_only,,Chrome
147936,0,bigvul_only,,Chrome
61606,0,both_agree,,FFmpeg
171803,0,bigvul_only,,Android
8622,0,both_agree,,qemu
170564,0,bigvul_only,,Android
69736,0,both_agree,,tor
28165,0,both_agree,,FFmpeg
162364,0,bigvul_only,,Chrome
15979,0,bigvul_only,,exempi
90643,0,both_agree,,libarchive
163133,0,bigvul_only,,Chrome
37211,0,both_agree,,linux
608,0,bigvul_only,,ghostscript
32336,0,both_agree,,linux
28971,0,both_agree,,linux
95860,0,bigvul_only,,OpenJK
165012,0,bigvul_only,,Chrome
38220,0,both_agree,,linux
63095,0,both_agree,,linux
16411,,unmatched,,
13983,0,both_agree,,ghostscript
