unique_id,n_hits,any_hit,has_error_level
69426,0,False,False
159327,0,False,False
75377,0,False,False
7822,0,False,False
131876,0,False,False
148390,0,False,False
79365,0,False,False
105361,0,False,False
1056,0,False,False
113987,0,False,False
2487,0,False,False
168445,0,False,False
18608,0,False,False
171595,0,False,False
158487,0,False,False
46174,0,False,False
71515,0,False,False
159088,0,False,False
162173,0,False,False
77110,0,False,False
179053,0,False,False
42221,0,False,False
168794,0,False,False
186438,0,False,False
87901,0,False,False
5429,0,False,False
62449,0,False,False
28674,0,False,False
131102,0,False,False
119366,0,False,False
105896,0,False,False
105342,0,False,False
131636,0,False,False
166124,0,False,False
62781,0,False,False
13795,0,False,False
129341,0,False,False
178455,12,True,False
54531,0,False,False
53257,0,False,False
171485,0,False,False
85947,0,False,False
76191,0,False,False
19236,0,False,False
154013,0,False,False
54682,0,False,False
81303,0,False,False
70400,0,False,False
178096,0,False,False
133690,0,False,False
157563,0,False,False
18634,0,False,False
112256,0,False,False
40529,0,False,False
108900,0,False,False
122659,0,False,False
51561,0,False,False
157069,0,False,False
80452,0,False,False
87620,0,False,False
82735,0,False,False
7891,0,False,False
63310,0,False,False
50685,0,False,False
66761,0,False,False
61121,1,True,False
184255,0,False,False
157130,0,False,False
24779,0,False,False
64651,0,False,False
125798,0,False,False
89798,0,False,False
44681,3,True,True
32665,0,False,False
23273,0,False,False
135780,0,False,False
88587,1,True,False
38566,0,False,False
7500,0,False,False
71652,0,False,False
154182,0,False,False
125905,0,False,False
105485,0,False,False
186476,0,False,False
66560,0,False,False
3902,0,False,False
76238,0,False,False
137581,0,False,False
151927,0,False,False
128752,0,False,False
119951,1,True,False
159468,0,False,False
30098,0,False,False
154469,0,False,False
60455,0,False,False
46723,0,False,False
24537,0,False,False
14804,0,False,False
95971,0,False,False
104904,0,False,False
60269,0,False,False
144125,0,False,False
60766,0,False,False
164408,0,False,False
179638,2,True,False
175193,0,False,False
88933,0,False,False
148477,0,False,False
177019,0,False,False
67146,0,False,False
142577,0,False,False
36970,1,True,False
46798,1,True,False
165008,0,False,False
100095,0,False,False
139387,0,False,False
102452,0,False,False
52363,0,False,False
104206,0,False,False
184742,0,False,False
96750,2,True,False
102603,0,False,False
101297,0,False,False
167431,0,False,False
134604,0,False,False
50284,4,True,False
76204,0,False,False
119808,0,False,False
72220,0,False,False
179651,0,False,False
110302,0,False,False
993,0,False,False
17095,0,False,False
168838,0,False,False
167308,0,False,False
94848,0,False,False
123506,0,False,False
90764,0,False,False
143684,0,False,False
119857,0,False,False
138385,0,False,False
186050,0,False,False
123871,0,False,False
62146,1,True,False
182662,0,False,False
115627,0,False,False
80420,0,False,False
29052,0,False,False
441,0,False,False
42413,0,False,False
33584,0,False,False
9338,0,False,False
110770,0,False,False
128585,0,False,False
50362,0,False,False
22936,0,False,False
32404,0,False,False
99689,0,False,False
18205,1,True,False
110491,0,False,False
3963,0,False,False
62282,0,False,False
142513,0,False,False
3262,0,False,False
4293,0,False,False
172982,0,False,False
86621,0,False,False
85247,0,False,False
149426,0,False,False
136908,0,False,False
153925,0,False,False
56474,0,False,False
6912,2,True,False
112020,0,False,False
130371,0,False,False
127566,0,False,False
12132,1,True,False
150603,0,False,False
33711,0,False,False
102563,0,False,False
87811,0,False,False
20755,0,False,False
158445,0,False,False
152789,0,False,False
18925,0,False,False
58400,0,False,False
15057,0,False,False
136922,0,False,False
183024,0,False,False
145503,0,False,False
176813,0,False,False
133600,0,False,False
87250,0,False,False
98343,0,False,False
146942,0,False,False
104423,0,False,False
91061,5,True,False
73420,0,False,False
72555,0,False,False
163954,0,False,False
165409,0,False,False
74583,0,False,False
127036,0,False,False
75587,0,False,False
11114,2,True,False
112590,0,False,False
89734,0,False,False
29585,0,False,False
21106,0,False,False
141239,0,False,False
134439,0,False,False
67433,0,False,False
51411,0,False,False
74117,2,True,False
100734,0,False,False
144018,1,True,False
130550,0,False,False
122719,0,False,False
129688,0,False,False
48746,0,False,False
157108,0,False,False
176917,0,False,False
89108,0,False,False
168559,0,False,False
121731,0,False,False
67567,0,False,False
94209,0,False,False
76202,0,False,False
56270,0,False,False
66502,0,False,False
173049,0,False,False
52349,0,False,False
128164,0,False,False
171851,0,False,False
115053,0,False,False
183539,0,False,False
147362,0,False,False
185848,0,False,False
152022,0,False,False
172485,0,False,False
126115,0,False,False
129171,0,False,False
51355,0,False,False
64571,0,False,False
85260,0,False,False
131484,0,False,False
148136,0,False,False
164521,0,False,False
52815,0,False,False
166983,0,False,False
6096,0,False,False
29372,0,False,False
24727,0,False,False
55015,0,False,False
121973,0,False,False
15699,0,False,False
53945,0,False,False
13740,0,False,False
180788,0,False,False
12138,0,False,False
29917,0,False,False
18750,0,False,False
45184,0,False,False
65098,0,False,False
62289,13,True,False
138332,0,False,False
85547,0,False,False
34225,0,False,False
81073,0,False,False
83559,0,False,False
29218,0,False,False
77615,0,False,False
111880,0,False,False
16683,0,False,False
100744,0,False,False
80095,0,False,False
102137,0,False,False
137153,0,False,False
87959,0,False,False
50972,0,False,False
62212,1,True,False
7375,0,False,False
123979,0,False,False
80886,1,True,False
114726,0,False,False
121011,0,False,False
164760,0,False,False
158404,0,False,False
82013,0,False,False
22638,0,False,False
90245,1,True,False
74964,0,False,False
2277,0,False,False
138316,0,False,False
1634,3,True,True
62480,0,False,False
22661,0,False,False
73813,0,False,False
103917,0,False,False
12371,0,False,False
180149,0,False,False
171911,0,False,False
65464,0,False,False
186152,0,False,False
73137,0,False,False
127224,0,False,False
174966,0,False,False
25798,0,False,False
12378,0,False,False
154848,0,False,False
147777,0,False,False
107220,0,False,False
185655,0,False,False
143048,0,False,False
155224,0,False,False
181947,1,True,False
89689,0,False,False
157184,0,False,False
41373,0,False,False
20287,0,False,False
50444,0,False,False
55567,0,False,False
118294,0,False,False
84266,0,False,False
13544,0,False,False
149932,0,False,False
138001,0,False,False
96476,0,False,False
161553,0,False,False
5285,0,False,False
5517,0,False,False
78629,0,False,False
120980,0,False,False
40893,0,False,False
19629,0,False,False
40201,0,False,False
101014,0,False,False
68463,3,True,False
96745,0,False,False
74756,0,False,False
105861,0,False,False
156066,0,False,False
161199,0,False,False
87104,0,False,False
172971,0,False,False
168707,0,False,False
86679,0,False,False
147891,0,False,False
11244,0,False,False
3343,0,False,False
77146,0,False,False
23288,0,False,False
44661,9,True,True
42186,0,False,False
46057,0,False,False
46207,0,False,False
69697,0,False,False
128593,0,False,False
23554,0,False,False
52180,0,False,False
175857,0,False,False
56938,0,False,False
177104,0,False,False
151660,0,False,False
89222,0,False,False
52429,1,True,False
43770,0,False,False
134665,1,True,False
92259,2,True,False
98191,0,False,False
122841,0,False,False
148602,0,False,False
41356,0,False,False
41039,0,False,False
82183,0,False,False
24803,0,False,False
84496,0,False,False
139648,0,False,False
141381,0,False,False
116640,0,False,False
167914,0,False,False
180830,0,False,False
17865,0,False,False
91658,0,False,False
27166,0,False,False
84490,4,True,False
86081,0,False,False
96386,1,True,False
80366,0,False,False
161213,0,False,False
138558,0,False,False
60526,0,False,False
53794,0,False,False
172972,3,True,True
97996,0,False,False
118740,0,False,False
154743,0,False,False
5655,0,False,False
65603,0,False,False
1908,0,False,False
65039,0,False,False
19059,0,False,False
53914,0,False,False
31951,0,False,False
68342,0,False,False
106005,0,False,False
70402,9,True,True
167246,0,False,False
184775,0,False,False
149950,0,False,False
76981,0,False,False
13354,0,False,False
105199,0,False,False
136191,0,False,False
106246,0,False,False
112860,0,False,False
75631,0,False,False
99488,0,False,False
71826,0,False,False
39220,0,False,False
11931,0,False,False
164602,0,False,False
67902,1,True,False
183537,0,False,False
178206,0,False,False
13037,6,True,False
43502,0,False,False
91931,0,False,False
2969,1,True,False
87857,0,False,False
126790,0,False,False
41047,0,False,False
177497,1,True,False
14832,0,False,False
29183,0,False,False
185693,0,False,False
42247,0,False,False
181521,0,False,False
60031,0,False,False
21058,0,False,False
145698,0,False,False
49985,0,False,False
9005,0,False,False
177136,0,False,False
184001,0,False,False
50287,3,True,False
53113,0,False,False
71741,0,False,False
165253,0,False,False
39930,0,False,False
30538,3,True,False
155968,0,False,False
113947,0,False,False
107665,0,False,False
46744,0,False,False
125436,0,False,False
5457,0,False,False
186044,0,False,False
118526,0,False,False
115263,0,False,False
136705,0,False,False
6386,0,False,False
181608,0,False,False
82432,0,False,False
135324,0,False,False
156005,0,False,False
142507,0,False,False
141732,0,False,False
43559,1,True,False
89823,0,False,False
147678,0,False,False
73708,0,False,False
163847,0,False,False
122729,0,False,False
147833,0,False,False
66438,6,True,False
178169,2,True,True
131305,0,False,False
174776,0,False,False
59602,2,True,False
21065,0,False,False
185834,0,False,False
136674,0,False,False
75970,0,False,False
29522,0,False,False
183242,3,True,False
115011,0,False,False
7742,0,False,False
25891,0,False,False
112322,0,False,False
155672,0,False,False
23491,0,False,False
110361,0,False,False
168926,0,False,False
152244,0,False,False
102998,0,False,False
157714,0,False,False
78151,0,False,False
73484,0,False,False
19938,0,False,False
64834,0,False,False
141978,0,False,False
77098,0,False,False
169592,0,False,False
13652,0,False,False
72747,0,False,False
46728,0,False,False
38598,0,False,False
2882,0,False,False
141597,0,False,False
60936,0,False,False
1249,0,False,False
7081,0,False,False
178394,0,False,False
112754,0,False,False
66434,0,False,False
135557,0,False,False
82728,0,False,False
85891,0,False,False
150608,0,False,False
7567,0,False,False
66885,0,False,False
118793,0,False,False
5754,0,False,False
68893,0,False,False
5835,0,False,False
85806,0,False,False
88868,0,False,False
125349,0,False,False
135630,0,False,False
107269,0,False,False
109766,0,False,False
41322,1,True,False
104740,0,False,False
137346,0,False,False
107642,0,False,False
70766,1,True,True
162129,0,False,False
97071,0,False,False
152762,0,False,False
100478,0,False,False
137400,0,False,False
94171,1,True,True
168961,0,False,False
169039,0,False,False
13587,0,False,False
179299,0,False,False
123290,0,False,False
116598,0,False,False
162946,0,False,False
60188,0,False,False
173460,0,False,False
95496,0,False,False
10409,0,False,False
16310,0,False,False
57960,0,False,False
48654,0,False,False
146102,0,False,False
47162,0,False,False
34958,0,False,False
10429,0,False,False
3131,0,False,False
131388,0,False,False
52091,0,False,False
80621,0,False,False
22521,0,False,False
29642,0,False,False
23919,0,False,False
106177,0,False,False
4834,0,False,False
171362,0,False,False
174935,0,False,False
42277,0,False,False
101910,0,False,False
74156,0,False,False
134328,0,False,False
154396,0,False,False
149245,0,False,False
115307,0,False,False
14848,0,False,False
169289,0,False,False
34467,0,False,False
89091,0,False,False
147926,0,False,False
117615,0,False,False
16377,0,False,False
24239,0,False,False
120909,0,False,False
22779,0,False,False
44146,0,False,False
20291,0,False,False
139169,0,False,False
143403,0,False,False
92509,0,False,False
41580,0,False,False
114387,0,False,False
10959,0,False,False
130491,0,False,False
8282,0,False,False
42407,1,True,False
144938,0,False,False
80615,0,False,False
114748,0,False,False
10011,0,False,False
162138,0,False,False
4780,0,False,False
49176,0,False,False
77278,0,False,False
120946,0,False,False
142967,0,False,False
137421,0,False,False
168876,0,False,False
3149,0,False,False
69040,0,False,False
98235,0,False,False
175904,0,False,False
14242,0,False,False
141426,0,False,False
8740,0,False,False
4267,0,False,False
58460,0,False,False
155963,0,False,False
169676,0,False,False
182898,0,False,False
188027,0,False,False
18939,0,False,False
139325,0,False,False
179453,0,False,False
137285,0,False,False
122069,0,False,False
161206,0,False,False
13625,0,False,False
92338,0,False,False
160572,0,False,False
158279,0,False,False
169155,0,False,False
188156,0,False,False
58991,0,False,False
168210,0,False,False
148147,0,False,False
131777,0,False,False
78883,2,True,False
789,0,False,False
96148,0,False,False
40525,0,False,False
155641,0,False,False
84650,0,False,False
65968,0,False,False
34185,0,False,False
27103,0,False,False
169163,0,False,False
74587,0,False,False
142287,0,False,False
58982,2,True,False
136058,0,False,False
180701,0,False,False
108158,0,False,False
173718,0,False,False
92827,3,True,False
67472,0,False,False
59619,7,True,False
175951,1,True,False
60584,1,True,False
152908,0,False,False
181774,0,False,False
28134,0,False,False
125071,0,False,False
53215,0,False,False
121650,0,False,False
102532,0,False,False
93779,0,False,False
19615,0,False,False
144946,0,False,False
156431,0,False,False
103662,0,False,False
124681,0,False,False
119883,0,False,False
58069,0,False,False
63026,0,False,False
101934,0,False,False
78615,0,False,False
173058,0,False,False
299,0,False,False
104072,0,False,False
147150,0,False,False
168433,0,False,False
125415,0,False,False
97858,0,False,False
136826,0,False,False
173446,0,False,False
7848,0,False,False
46106,0,False,False
57505,0,False,False
55691,0,False,False
114325,0,False,False
166709,0,False,False
145598,0,False,False
26886,1,True,False
81189,0,False,False
111822,0,False,False
135159,0,False,False
140943,0,False,False
11872,0,False,False
133201,0,False,False
33086,1,True,True
89458,0,False,False
68371,0,False,False
152951,0,False,False
179892,4,True,True
169294,0,False,False
25787,0,False,False
40639,0,False,False
25061,2,True,False
115797,0,False,False
5447,0,False,False
49489,0,False,False
75788,1,True,False
107822,0,False,False
122520,0,False,False
98795,0,False,False
140044,0,False,False
135043,0,False,False
16931,0,False,False
76510,0,False,False
24184,0,False,False
146075,0,False,False
160910,0,False,False
67500,0,False,False
94127,0,False,False
129114,0,False,False
123236,0,False,False
143817,0,False,False
161229,0,False,False
91832,1,True,False
185049,0,False,False
120970,0,False,False
11607,0,False,False
171510,0,False,False
21883,0,False,False
24388,0,False,False
98451,0,False,False
51820,0,False,False
76803,0,False,False
77039,0,False,False
170967,0,False,False
143946,0,False,False
79707,0,False,False
4319,0,False,False
164018,0,False,False
15605,0,False,False
161970,0,False,False
36057,0,False,False
168212,0,False,False
20484,0,False,False
29905,0,False,False
35532,1,True,False
21108,0,False,False
132762,0,False,False
68640,0,False,False
70509,0,False,False
134335,0,False,False
154233,0,False,False
37540,0,False,False
138378,0,False,False
49750,0,False,False
142693,0,False,False
175390,0,False,False
155597,0,False,False
170426,0,False,False
16864,0,False,False
4281,0,False,False
121861,0,False,False
84261,0,False,False
124696,0,False,False
20666,0,False,False
67605,0,False,False
4730,0,False,False
40347,0,False,False
112014,0,False,False
10875,0,False,False
95884,0,False,False
77001,0,False,False
186621,0,False,False
142084,0,False,False
39898,0,False,False
137964,0,False,False
104810,0,False,False
96359,0,False,False
122254,0,False,False
142870,0,False,False
19569,0,False,False
151205,0,False,False
173907,0,False,False
149980,0,False,False
114449,0,False,False
144337,0,False,False
156049,0,False,False
69619,2,True,False
32438,0,False,False
152947,0,False,False
184592,0,False,False
164978,0,False,False
62643,0,False,False
49523,0,False,False
116054,0,False,False
175513,1,True,False
117010,0,False,False
42892,0,False,False
118199,0,False,False
100533,0,False,False
78378,3,True,True
33747,0,False,False
16133,0,False,False
139213,0,False,False
73009,0,False,False
169890,0,False,False
31900,0,False,False
96613,0,False,False
116814,0,False,False
11493,0,False,False
123128,0,False,False
147163,0,False,False
61703,0,False,False
96433,0,False,False
110034,0,False,False
36844,0,False,False
63232,0,False,False
102944,0,False,False
27413,0,False,False
19145,0,False,False
53859,0,False,False
110469,0,False,False
115882,0,False,False
140585,0,False,False
98791,0,False,False
134778,0,False,False
66390,0,False,False
112474,0,False,False
23459,0,False,False
95609,4,True,False
152200,0,False,False
39130,1,True,False
84390,0,False,False
33287,0,False,False
70621,1,True,False
89795,0,False,False
954,0,False,False
181304,0,False,False
162208,0,False,False
59241,0,False,False
46675,3,True,False
25193,0,False,False
2070,0,False,False
116886,0,False,False
18872,0,False,False
44123,1,True,False
99428,0,False,False
166524,0,False,False
170831,0,False,False
28905,0,False,False
139170,0,False,False
26721,0,False,False
17696,0,False,False
134090,0,False,False
96622,0,False,False
168637,0,False,False
8684,2,True,False
173727,0,False,False
104956,0,False,False
17831,0,False,False
115889,0,False,False
116442,0,False,False
142104,0,False,False
137171,0,False,False
2932,0,False,False
155602,0,False,False
165820,0,False,False
56498,0,False,False
31535,1,True,False
97311,0,False,False
143639,0,False,False
93482,0,False,False
160133,0,False,False
72800,0,False,False
154389,0,False,False
86164,0,False,False
74734,0,False,False
57454,0,False,False
7467,0,False,False
134700,0,False,False
177996,8,True,False
93251,0,False,False
132656,0,False,False
176698,0,False,False
183199,0,False,False
19167,0,False,False
145968,0,False,False
116333,0,False,False
56265,0,False,False
116804,0,False,False
125686,0,False,False
759,0,False,False
155107,0,False,False
83173,0,False,False
70255,0,False,False
67797,0,False,False
132400,0,False,False
76890,0,False,False
30739,1,True,False
76593,1,True,False
115599,0,False,False
123174,0,False,False
11473,0,False,False
164995,0,False,False
81822,0,False,False
44072,0,False,False
15788,0,False,False
25379,0,False,False
60376,0,False,False
127535,0,False,False
105740,0,False,False
184754,0,False,False
121854,0,False,False
24630,0,False,False
163114,0,False,False
39954,0,False,False
173414,1,True,False
6468,0,False,False
145661,0,False,False
117661,0,False,False
87184,0,False,False
53060,0,False,False
172776,0,False,False
9916,0,False,False
165197,0,False,False
134362,0,False,False
124301,0,False,False
135247,0,False,False
154764,0,False,False
74599,0,False,False
19987,0,False,False
59526,0,False,False
77150,0,False,False
17578,0,False,False
138357,0,False,False
22688,0,False,False
186112,0,False,False
10523,0,False,False
71518,0,False,False
74050,1,True,False
136518,0,False,False
9894,0,False,False
157478,0,False,False
170582,0,False,False
30729,0,False,False
50641,0,False,False
42940,0,False,False
76241,0,False,False
91798,0,False,False
123495,0,False,False
160951,0,False,False
26659,0,False,False
160571,0,False,False
81557,0,False,False
53850,0,False,False
21363,0,False,False
107763,0,False,False
133982,0,False,False
25378,0,False,False
188441,0,False,False
114595,0,False,False
47730,0,False,False
116412,0,False,False
125695,0,False,False
82087,0,False,False
188107,2,True,False
24833,0,False,False
129905,0,False,False
38148,0,False,False
150501,0,False,False
13454,0,False,False
66274,0,False,False
51250,0,False,False
21282,0,False,False
169902,0,False,False
75053,0,False,False
34927,0,False,False
131726,0,False,False
118848,0,False,False
40677,0,False,False
185980,0,False,False
77038,0,False,False
108213,0,False,False
40540,0,False,False
49928,0,False,False
9110,0,False,False
82056,0,False,False
150149,0,False,False
82997,0,False,False
114850,0,False,False
144527,0,False,False
48897,0,False,False
107915,0,False,False
92533,0,False,False
76668,1,True,False
65062,0,False,False
15686,1,True,False
124097,0,False,False
118884,0,False,False
174264,0,False,False
157788,0,False,False
101262,0,False,False
170461,0,False,False
56420,1,True,False
40054,13,True,True
155285,0,False,False
53242,0,False,False
95624,0,False,False
23860,0,False,False
97516,0,False,False
164146,0,False,False
111416,0,False,False
72016,0,False,False
130090,0,False,False
89829,5,True,False
157872,0,False,False
118934,0,False,False
182911,0,False,False
32052,1,True,False
58784,0,False,False
121592,0,False,False
128470,0,False,False
29583,0,False,False
99305,0,False,False
119963,0,False,False
85612,0,False,False
3365,0,False,False
81265,0,False,False
152772,0,False,False
103829,0,False,False
87993,0,False,False
129858,0,False,False
131599,0,False,False
175228,0,False,False
176681,0,False,False
24139,0,False,False
56992,0,False,False
115670,0,False,False
32811,0,False,False
27619,0,False,False
164091,0,False,False
149424,0,False,False
57766,0,False,False
68675,0,False,False
169465,0,False,False
104454,0,False,False
167719,0,False,False
90554,0,False,False
116273,0,False,False
45537,0,False,False
49549,0,False,False
36952,0,False,False
53219,0,False,False
83553,0,False,False
165463,0,False,False
73471,0,False,False
171943,0,False,False
22734,0,False,False
128438,0,False,False
152047,0,False,False
84123,0,False,False
31111,0,False,False
57413,0,False,False
44318,0,False,False
160682,0,False,False
111532,0,False,False
129750,0,False,False
3048,0,False,False
185860,0,False,False
157133,0,False,False
133843,0,False,False
85526,0,False,False
70896,0,False,False
124480,0,False,False
165596,0,False,False
95195,0,False,False
57595,0,False,False
158774,0,False,False
124982,0,False,False
75717,0,False,False
78351,0,False,False
43459,0,False,False
154762,0,False,False
88265,0,False,False
184310,0,False,False
141876,0,False,False
102200,0,False,False
66237,0,False,False
125867,0,False,False
114317,0,False,False
129907,0,False,False
14105,0,False,False
160747,0,False,False
161729,0,False,False
4956,0,False,False
54550,4,True,False
61920,0,False,False
1885,0,False,False
156123,0,False,False
34963,0,False,False
58427,0,False,False
23306,0,False,False
87242,0,False,False
30636,1,True,False
69451,0,False,False
96610,0,False,False
10719,0,False,False
158171,0,False,False
38657,2,True,False
40264,0,False,False
30727,0,False,False
5102,2,True,False
48699,0,False,False
98599,0,False,False
167633,0,False,False
15241,7,True,False
167542,0,False,False
24618,0,False,False
151232,0,False,False
1088,0,False,False
121112,0,False,False
44213,0,False,False
2047,0,False,False
109994,0,False,False
166441,0,False,False
5983,0,False,False
31589,0,False,False
145579,0,False,False
162732,0,False,False
76549,0,False,False
70336,0,False,False
18860,0,False,False
182922,10,True,False
138964,0,False,False
86143,0,False,False
41341,0,False,False
64150,2,True,False
54925,0,False,False
178134,0,False,False
31941,0,False,False
74302,0,False,False
135915,0,False,False
178690,2,True,False
117080,0,False,False
15375,0,False,False
111821,0,False,False
90895,4,True,False
130636,0,False,False
129565,0,False,False
46414,0,False,False
32085,2,True,False
157275,0,False,False
5874,0,False,False
161800,0,False,False
40722,0,False,False
88974,0,False,False
96766,0,False,False
77373,0,False,False
180939,0,False,False
161117,0,False,False
35090,0,False,False
164052,0,False,False
51129,0,False,False
101088,0,False,False
15433,0,False,False
29516,0,False,False
157398,0,False,False
88641,0,False,False
38257,1,True,False
25031,0,False,False
148369,0,False,False
46351,0,False,False
119054,0,False,False
251,0,False,False
8347,0,False,False
127847,0,False,False
148410,0,False,False
89402,0,False,False
18374,0,False,False
39528,0,False,False
124891,0,False,False
94149,1,True,False
170261,0,False,False
140238,0,False,False
24039,0,False,False
112714,0,False,False
65576,0,False,False
42937,0,False,False
98202,0,False,False
49912,0,False,False
30369,0,False,False
135181,0,False,False
186650,2,True,False
1762,0,False,False
165808,0,False,False
78964,0,False,False
11966,1,True,False
16126,3,True,True
105370,0,False,False
29951,0,False,False
80647,0,False,False
118815,0,False,False
157723,0,False,False
25916,0,False,False
170569,0,False,False
105834,0,False,False
107281,0,False,False
113820,1,True,False
171430,0,False,False
93604,0,False,False
151442,0,False,False
60745,0,False,False
163447,0,False,False
20671,0,False,False
30249,0,False,False
63898,0,False,False
120495,0,False,False
96685,0,False,False
16914,0,False,False
33926,0,False,False
23447,0,False,False
145272,0,False,False
60683,0,False,False
106255,0,False,False
156311,0,False,False
98043,0,False,False
60405,0,False,False
98622,0,False,False
143894,0,False,False
97578,0,False,False
166200,0,False,False
84996,0,False,False
59226,1,True,False
32733,0,False,False
1182,0,False,False
127359,0,False,False
70389,0,False,False
3203,0,False,False
107029,0,False,False
42210,0,False,False
74888,0,False,False
49165,0,False,False
115811,0,False,False
142232,0,False,False
125954,0,False,False
25228,0,False,False
91792,0,False,False
42584,0,False,False
48419,0,False,False
82384,0,False,False
60199,0,False,False
137220,0,False,False
116797,0,False,False
142804,0,False,False
101241,0,False,False
88031,0,False,False
127409,0,False,False
50377,0,False,False
182923,10,True,False
87097,0,False,False
117213,0,False,False
103749,0,False,False
52605,0,False,False
46179,0,False,False
89464,0,False,False
2953,0,False,False
63317,1,True,False
20823,0,False,False
24489,0,False,False
188553,0,False,False
1586,0,False,False
76257,0,False,False
158052,0,False,False
98846,0,False,False
94276,0,False,False
12973,1,True,False
30013,0,False,False
130106,0,False,False
47825,0,False,False
118136,0,False,False
45331,0,False,False
1323,0,False,False
30061,0,False,False
116501,0,False,False
164356,0,False,False
81195,0,False,False
28142,0,False,False
10739,0,False,False
61136,0,False,False
151420,0,False,False
69344,1,True,False
64946,0,False,False
144352,0,False,False
64139,2,True,False
155763,0,False,False
113887,0,False,False
50143,0,False,False
22663,0,False,False
83299,0,False,False
20321,0,False,False
148347,0,False,False
22009,0,False,False
12406,0,False,False
73083,0,False,False
137753,0,False,False
181897,0,False,False
21833,0,False,False
117037,0,False,False
85400,0,False,False
183385,0,False,False
173496,0,False,False
18817,0,False,False
118730,0,False,False
105177,0,False,False
35570,0,False,False
120301,0,False,False
102833,0,False,False
125220,0,False,False
34708,0,False,False
163754,0,False,False
110694,0,False,False
141648,0,False,False
132902,0,False,False
39280,1,True,False
11737,0,False,False
169459,0,False,False
12798,0,False,False
130688,0,False,False
2105,0,False,False
147984,0,False,False
64751,0,False,False
72284,0,False,False
14125,0,False,False
148937,1,True,False
97296,0,False,False
38886,0,False,False
84354,0,False,False
73572,0,False,False
6156,0,False,False
50866,0,False,False
28622,0,False,False
30958,0,False,False
176565,2,True,False
136966,0,False,False
8031,0,False,False
10374,0,False,False
81601,0,False,False
174171,0,False,False
186502,0,False,False
46161,0,False,False
1143,0,False,False
73830,0,False,False
55205,0,False,False
7292,0,False,False
137217,0,False,False
152379,0,False,False
40602,0,False,False
112466,0,False,False
48398,11,True,False
101434,0,False,False
102349,0,False,False
26020,0,False,False
152732,0,False,False
46298,0,False,False
159891,0,False,False
161232,0,False,False
164609,0,False,False
164722,0,False,False
100506,0,False,False
162707,0,False,False
143215,0,False,False
161183,0,False,False
133953,0,False,False
73983,0,False,False
18340,0,False,False
6979,0,False,False
147400,0,False,False
82848,3,True,False
85001,2,True,True
134185,0,False,False
113477,0,False,False
14591,0,False,False
96411,1,True,False
134485,0,False,False
169620,0,False,False
25654,0,False,False
97442,0,False,False
177465,0,False,False
15255,0,False,False
79294,0,False,False
87663,0,False,False
157437,0,False,False
181455,0,False,False
79803,0,False,False
149660,0,False,False
36406,0,False,False
9879,0,False,False
66389,0,False,False
185627,0,False,False
131546,0,False,False
52604,0,False,False
80099,0,False,False
10944,0,False,False
116695,0,False,False
30170,0,False,False
183238,0,False,False
29260,0,False,False
32,5,True,False
75654,1,True,False
182001,16,True,False
27270,0,False,False
4711,0,False,False
69185,0,False,False
35137,0,False,False
108772,0,False,False
98917,0,False,False
56972,0,False,False
2478,0,False,False
7778,0,False,False
67144,0,False,False
43695,0,False,False
100595,0,False,False
135271,0,False,False
43679,0,False,False
73787,0,False,False
131740,0,False,False
160313,0,False,False
18153,0,False,False
83747,0,False,False
167776,0,False,False
168201,0,False,False
20516,1,True,False
122997,0,False,False
163171,0,False,False
118548,0,False,False
140336,0,False,False
50990,0,False,False
169174,0,False,False
170651,0,False,False
83392,0,False,False
157869,0,False,False
118195,0,False,False
28398,0,False,False
67192,0,False,False
91201,0,False,False
5551,0,False,False
42860,0,False,False
173737,0,False,False
136807,0,False,False
21472,0,False,False
73365,0,False,False
107598,0,False,False
26619,0,False,False
150323,0,False,False
16930,1,True,False
105328,0,False,False
80176,0,False,False
174654,0,False,False
75292,0,False,False
28923,0,False,False
4290,0,False,False
125113,0,False,False
94897,0,False,False
52534,0,False,False
180824,0,False,False
169269,0,False,False
31008,1,True,False
1201,0,False,False
126372,0,False,False
67063,0,False,False
174650,0,False,False
2744,0,False,False
96897,0,False,False
129208,0,False,False
48546,0,False,False
183902,0,False,False
9011,0,False,False
188370,0,False,False
172980,3,True,True
103678,0,False,False
138180,0,False,False
53468,0,False,False
178060,0,False,False
175710,0,False,False
34556,0,False,False
174249,0,False,False
15631,0,False,False
67839,0,False,False
111175,0,False,False
25485,0,False,False
85809,0,False,False
166453,0,False,False
62455,0,False,False
185160,0,False,False
24276,0,False,False
22105,0,False,False
128094,0,False,False
71040,0,False,False
122181,0,False,False
154335,0,False,False
119803,0,False,False
153927,0,False,False
112028,0,False,False
136082,0,False,False
52159,0,False,False
104136,0,False,False
179817,0,False,False
160650,0,False,False
114536,0,False,False
114583,0,False,False
133878,0,False,False
118928,0,False,False
130756,0,False,False
122217,0,False,False
141397,0,False,False
23529,0,False,False
44939,0,False,False
17176,0,False,False
45958,0,False,False
56197,0,False,False
184517,0,False,False
66663,0,False,False
115651,0,False,False
143022,0,False,False
21850,0,False,False
6367,0,False,False
108065,0,False,False
88957,0,False,False
182718,1,True,False
72684,0,False,False
140089,0,False,False
74505,0,False,False
38114,0,False,False
166211,0,False,False
144754,0,False,False
144367,0,False,False
141208,0,False,False
45111,1,True,False
69340,0,False,False
60929,0,False,False
166895,0,False,False
177103,1,True,False
179356,3,True,False
13087,0,False,False
